step,losses/eval.bodypart_heatmap,losses/eval.bodypart_locref,losses/eval.bodypart_total_loss,losses/eval.total_loss,losses/train.bodypart_heatmap,losses/train.bodypart_locref,losses/train.bodypart_total_loss,losses/train.total_loss,metrics/test.mAP,metrics/test.mAR,metrics/test.rmse,metrics/test.rmse_pcutoff
257,,,,,0.00033432856434956193,0.10456515848636627,0.0027812933549284935,0.0027812933549284935,,,,
258,,,,,0.00031341001158580184,0.10196947306394577,0.0027059419080615044,0.0027059419080615044,,,,
259,,,,,0.00033223532955162227,0.11158006638288498,0.0029556192457675934,0.0029556192457675934,,,,
260,0.00015224028902594,0.3588227927684784,0.009046690538525581,0.009046690538525581,0.00031369112548418343,0.0969497561454773,0.0025805896148085594,0.0025805896148085594,58.067651251673105,59.6551724137931,140.96470608480178,7.175355683772936
261,,,,,0.0002988961059600115,0.09800305962562561,0.0025995245669037104,0.0025995245669037104,,,,
262,,,,,0.00030358342337422073,0.10695558041334152,0.002825681120157242,0.002825681120157242,,,,
263,,,,,0.00031356237013824284,0.1012769564986229,0.002688704989850521,0.002688704989850521,,,,
264,,,,,0.00032086941064335406,0.09386041760444641,0.002506944816559553,0.002506944816559553,,,,
265,,,,,0.00032321104663424194,0.09711889922618866,0.002589578041806817,0.002589578041806817,,,,
266,,,,,0.0003345690493006259,0.10800742357969284,0.002867470495402813,0.002867470495402813,,,,
267,,,,,0.0003179644118063152,0.09360943734645844,0.0024992183316498995,0.0024992183316498995,,,,
268,,,,,0.00029969261959195137,0.0928100198507309,0.002470096806064248,0.002470096806064248,,,,
269,,,,,0.0003179523046128452,0.10748527199029922,0.0028461080510169268,0.0028461080510169268,,,,
270,0.00020375971507746726,0.3595075011253357,0.009089566767215729,0.009089566767215729,0.00029490425367839634,0.09760710597038269,0.0025876297149807215,0.0025876297149807215,57.20569374325927,60.0,174.49445897577093,6.170081277495449
271,,,,,0.0003072941326536238,0.09656567126512527,0.002567789051681757,0.002567789051681757,,,,
272,,,,,0.0003137749736197293,0.09759456664323807,0.002596751321107149,0.002596751321107149,,,,
273,,,,,0.00033606847864575684,0.1030140370130539,0.0027433850336819887,0.0027433850336819887,,,,
274,,,,,0.00032021853257901967,0.10353075712919235,0.0027483783196657896,0.0027483783196657896,,,,
275,,,,,0.00029418489430099726,0.09789150953292847,0.0025943804066628218,0.0025943804066628218,,,,
276,,,,,0.0002981717116199434,0.09949791431427002,0.002636533696204424,0.002636533696204424,,,,
277,,,,,0.0003197877376805991,0.09396882355213165,0.0025091145653277636,0.0025091145653277636,,,,
278,,,,,0.0003058845177292824,0.10127091407775879,0.002684714738279581,0.002684714738279581,,,,
279,,,,,0.0003314967034384608,0.10268571972846985,0.002732891356572509,0.002732891356572509,,,,
280,0.00014536325761582702,0.35488614439964294,0.008944835513830185,0.008944835513830185,0.000316398887662217,0.09332045912742615,0.002491210587322712,0.002491210587322712,56.675269456257396,58.96551724137932,139.21838862885463,8.44415563180906
281,,,,,0.0002949221234302968,0.09537801891565323,0.0025319114793092012,0.0025319114793092012,,,,
282,,,,,0.0003154739970341325,0.10275079309940338,0.0027265066746622324,0.0027265066746622324,,,,
283,,,,,0.0003129325632471591,0.10150498151779175,0.0026940908282995224,0.0026940908282995224,,,,
284,,,,,0.00030573768890462816,0.10226359963417053,0.0027094590477645397,0.0027094590477645397,,,,
285,,,,,0.0003097272419836372,0.09482645243406296,0.002525524701923132,0.002525524701923132,,,,
286,,,,,0.0003145898808725178,0.09567540138959885,0.002549180295318365,0.002549180295318365,,,,
287,,,,,0.00030987907666713,0.09231933206319809,0.002462922828271985,0.002462922828271985,,,,
288,,,,,0.00028961931820958853,0.0891067385673523,0.002372478134930134,0.002372478134930134,,,,
289,,,,,0.0002912698546424508,0.09070058912038803,0.0024131496902555227,0.0024131496902555227,,,,
290,0.00014592487423215061,0.35472190380096436,0.00894101057201624,0.00894101057201624,0.00032400345662608743,0.09687092155218124,0.002583774970844388,0.002583774970844388,61.47323514588492,64.48275862068964,94.04181414111095,6.231736201722667
291,,,,,0.00030355702619999647,0.10334691405296326,0.0027354515623301268,0.0027354515623301268,,,,
292,,,,,0.0002845641574822366,0.09208910167217255,0.002444509882479906,0.002444509882479906,,,,
293,,,,,0.0002957131655421108,0.0893527939915657,0.0023816763423383236,0.0023816763423383236,,,,
294,,,,,0.0003037928545381874,0.09398892521858215,0.0025016197469085455,0.0025016197469085455,,,,
295,,,,,0.000285671791061759,0.10002147406339645,0.0026433728635311127,0.0026433728635311127,,,,
296,,,,,0.0003078727750107646,0.09820156544446945,0.0026089756283909082,0.0026089756283909082,,,,
297,,,,,0.00029871947481296957,0.0898631364107132,0.0023959381505846977,0.0023959381505846977,,,,
298,,,,,0.00030373860499821603,0.09719350188970566,0.0025817069690674543,0.0025817069690674543,,,,
299,,,,,0.0002963629667647183,0.09262971580028534,0.002463924465700984,0.002463924465700984,,,,
300,0.00014685309724882245,0.35677456855773926,0.00899279024451971,0.00899279024451971,0.0002872420009225607,0.09110225737094879,0.002421177690848708,0.002421177690848708,60.75026604147165,63.44827586206897,124.57136219713657,6.82181206099484
301,,,,,0.0002979036944452673,0.09196849912405014,0.002448164625093341,0.002448164625093341,,,,
302,,,,,0.0002933188225142658,0.08557626605033875,0.0022860663011670113,0.0022860663011670113,,,,
303,,,,,0.00029299926245585084,0.08853278309106827,0.002359819132834673,0.002359819132834673,,,,
304,,,,,0.00028096011374145746,0.08468975126743317,0.0022577238269150257,0.0022577238269150257,,,,
305,,,,,0.000286288617644459,0.08700297772884369,0.0023182188160717487,0.0023182188160717487,,,,
306,,,,,0.0002812929160427302,0.083318792283535,0.002223616698756814,0.002223616698756814,,,,
307,,,,,0.0003172355645801872,0.08962319791316986,0.002399197779595852,0.002399197779595852,,,,
308,,,,,0.0002803578390739858,0.08911807835102081,0.0023681309539824724,0.0023681309539824724,,,,
309,,,,,0.0002908244205173105,0.0842810720205307,0.002252439269796014,0.002252439269796014,,,,
310,0.00014270331303123385,0.36037346720695496,0.009080689400434494,0.009080689400434494,0.00031115958699956536,0.08816982060670853,0.0023598254192620516,0.0023598254192620516,59.45656340593381,61.37931034482759,120.1634194239974,6.588285514877902
311,,,,,0.00027696145116351545,0.0818599984049797,0.002184980781748891,0.002184980781748891,,,,
312,,,,,0.00027815927751362324,0.08809849619865417,0.002341541927307844,0.002341541927307844,,,,
313,,,,,0.0002922078128904104,0.08763102442026138,0.0023368794936686754,0.0023368794936686754,,,,
314,,,,,0.0002720179909374565,0.08576247096061707,0.002280070912092924,0.002280070912092924,,,,
315,,,,,0.00031714659417048097,0.08603055030107498,0.0023093372583389282,0.0023093372583389282,,,,
316,,,,,0.0002947358589153737,0.08495502173900604,0.0022712433710694313,0.0022712433710694313,,,,
317,,,,,0.0002833557373378426,0.08265785127878189,0.002208123914897442,0.002208123914897442,,,,
318,,,,,0.00028851153911091387,0.08092740923166275,0.002167440950870514,0.002167440950870514,,,,
319,,,,,0.00030270262504927814,0.08801575750112534,0.0023517454974353313,0.0023517454974353313,,,,
320,0.00014200851728674024,0.3566177189350128,0.008986447006464005,0.008986447006464005,0.0002903775603044778,0.08068524301052094,0.002162319840863347,0.002162319840863347,64.26404398142896,66.55172413793103,116.75989468612335,6.7147096906389505
321,,,,,0.0002868424926418811,0.08383826911449432,0.0022393781691789627,0.0022393781691789627,,,,
322,,,,,0.00028329199994914234,0.08659559488296509,0.002306535840034485,0.002306535840034485,,,,
323,,,,,0.00028379925061017275,0.07909955829381943,0.0021193884313106537,0.0021193884313106537,,,,
324,,,,,0.00028762512374669313,0.08170042932033539,0.002186323283240199,0.002186323283240199,,,,
325,,,,,0.0002618869475554675,0.07429912686347961,0.001988421892747283,0.001988421892747283,,,,
326,,,,,0.0002822370734065771,0.07797177881002426,0.002090413123369217,0.002090413123369217,,,,
327,,,,,0.0002723202924244106,0.07896316051483154,0.0021102391183376312,0.0021102391183376312,,,,
328,,,,,0.00027160003082826734,0.08155812323093414,0.0021747532300651073,0.0021747532300651073,,,,
329,,,,,0.0002747260732576251,0.07882652431726456,0.002108026063069701,0.002108026063069701,,,,
330,0.00014125520829111338,0.3583901524543762,0.00903038214892149,0.00903038214892149,0.00028719185502268374,0.08665788173675537,0.0023100432008504868,0.0023100432008504868,62.56039573737593,64.48275862068967,121.36663683920705,6.177911829065393
331,,,,,0.00027901437715627253,0.07524839043617249,0.0020207171328365803,0.0020207171328365803,,,,
332,,,,,0.00027359515661373734,0.07825812697410583,0.0020932506304234266,0.0020932506304234266,,,,
333,,,,,0.0002977089025080204,0.0892791599035263,0.002380833262577653,0.002380833262577653,,,,
334,,,,,0.00028753402875736356,0.08123534172773361,0.002174650551751256,0.002174650551751256,,,,
335,,,,,0.00028482903144322336,0.07784323394298553,0.0020884955301880836,0.0020884955301880836,,,,
336,,,,,0.00028063973877578974,0.0733458548784256,0.001973966369405389,0.001973966369405389,,,,
337,,,,,0.00028096107416786253,0.07274144142866135,0.0019590165466070175,0.0019590165466070175,,,,
338,,,,,0.00029211872606538236,0.07411514222621918,0.0019989379215985537,0.0019989379215985537,,,,
339,,,,,0.0003045656194444746,0.07973595708608627,0.002145681530237198,0.002145681530237198,,,,
340,0.00014224225014913827,0.35828977823257446,0.009028365835547447,0.009028365835547447,0.00028109713457524776,0.07750440388917923,0.0020781587809324265,0.0020781587809324265,65.26619391631039,67.58620689655174,93.7575001715259,6.340256445597265
341,,,,,0.00028128945268690586,0.08727508783340454,0.0023225219920277596,0.0023225219920277596,,,,
342,,,,,0.0002786184777505696,0.08498986065387726,0.0022640558890998363,0.0022640558890998363,,,,
343,,,,,0.00026482631801627576,0.07953767478466034,0.0021208550315350294,0.0021208550315350294,,,,
344,,,,,0.00030017277458682656,0.07725713402032852,0.0020815148018300533,0.0020815148018300533,,,,
345,,,,,0.00027643953217193484,0.08204056322574615,0.0021892336662858725,0.0021892336662858725,,,,
346,,,,,0.0002758905466180295,0.07576797157526016,0.0020321449264883995,0.0020321449264883995,,,,
347,,,,,0.00027603551279753447,0.0706922635436058,0.0019053242867812514,0.0019053242867812514,,,,
348,,,,,0.00028668020968325436,0.07582265883684158,0.002038906794041395,0.002038906794041395,,,,
349,,,,,0.0002841059467755258,0.07136990875005722,0.0019263006979599595,0.0019263006979599595,,,,
350,0.0001421168853994459,0.3526647388935089,0.008887678384780884,0.008887678384780884,0.00027473398949950933,0.07620572298765182,0.0020425100810825825,0.0020425100810825825,57.44056383660345,60.3448275862069,152.21801004955947,6.176376907913773
351,,,,,0.00029968624585308135,0.07598511129617691,0.0020494707860052586,0.0020494707860052586,,,,
352,,,,,0.00029812444699928164,0.0739663690328598,0.0019982215017080307,0.0019982215017080307,,,,
353,,,,,0.0002843477705027908,0.070674829185009,0.0019090442219749093,0.0019090442219749093,,,,
354,,,,,0.00026226838235743344,0.07606250047683716,0.002032696735113859,0.002032696735113859,,,,
355,,,,,0.0002857231011148542,0.07177939265966415,0.001937346300110221,0.001937346300110221,,,,
356,,,,,0.00027795162168331444,0.07638770341873169,0.0020486684516072273,0.0020486684516072273,,,,
357,,,,,0.0002781484799925238,0.08361554890871048,0.002229462843388319,0.002229462843388319,,,,
358,,,,,0.0002759828930720687,0.07651539146900177,0.0020508761517703533,0.0020508761517703533,,,,
359,,,,,0.00028361278236843646,0.07646039128303528,0.0020533159840852022,0.0020533159840852022,,,,
360,0.00014242508041206747,0.3548250198364258,0.008941838517785072,0.008941838517785072,0.00027181036421097815,0.07925931364297867,0.002117388416081667,0.002117388416081667,62.07138266458225,63.793103448275865,117.07858101596916,6.632265423415998
361,,,,,0.00027992884861305356,0.07920613884925842,0.002120118122547865,0.002120118122547865,,,,
362,,,,,0.0002688481763470918,0.08364991843700409,0.0022256721276789904,0.0022256721276789904,,,,
363,,,,,0.0002669895766302943,0.0721573680639267,0.0019374290714040399,0.0019374290714040399,,,,
364,,,,,0.00027036177925765514,0.0777154192328453,0.0020780665799975395,0.0020780665799975395,,,,
365,,,,,0.00026349013205617666,0.06943044066429138,0.0018675061874091625,0.0018675061874091625,,,,
366,,,,,0.00026233086828142405,0.07525723427534103,0.002012596232816577,0.002012596232816577,,,,
367,,,,,0.0002784205717034638,0.07775004208087921,0.002082961145788431,0.002082961145788431,,,,
368,,,,,0.0002511199563741684,0.07300383597612381,0.0019506560638546944,0.0019506560638546944,,,,
369,,,,,0.0002888337185140699,0.07906820625066757,0.0021211220882833004,0.0021211220882833004,,,,
370,0.0001399969041813165,0.3585328757762909,0.009033320471644402,0.009033320471644402,0.00027504353784024715,0.07127910107374191,0.0019194991327822208,0.0019194991327822208,59.32320085687499,62.06896551724138,105.03819092647596,6.6186318031144795
371,,,,,0.00029967972659505904,0.08295527845621109,0.0022237219382077456,0.0022237219382077456,,,,
372,,,,,0.00025396302225999534,0.07830321788787842,0.002084562089294195,0.002084562089294195,,,,
373,,,,,0.0002715948212426156,0.06967928260564804,0.0018777793738991022,0.0018777793738991022,,,,
374,,,,,0.000272040837444365,0.07045263797044754,0.0018973365658894181,0.0018973365658894181,,,,
375,,,,,0.0002753932203631848,0.07809445261955261,0.0020900580566376448,0.0020900580566376448,,,,
376,,,,,0.0002843527472577989,0.07360689342021942,0.0019823487382382154,0.0019823487382382154,,,,
377,,,,,0.00027536312700249255,0.06805156916379929,0.0018389708129689097,0.0018389708129689097,,,,
378,,,,,0.0002533771039452404,0.07472269237041473,0.0019947560504078865,0.0019947560504078865,,,,
379,,,,,0.0002776250767055899,0.07628330588340759,0.002045895205810666,0.002045895205810666,,,,
380,0.00014193466631695628,0.3585103452205658,0.00903372559696436,0.00903372559696436,0.0002549929777160287,0.07443636655807495,0.001988405827432871,0.001988405827432871,64.27998232919607,65.86206896551724,116.24101734581498,8.90869413103376
381,,,,,0.00028613192262127995,0.07403101027011871,0.0019938412588089705,0.0019938412588089705,,,,
382,,,,,0.00028405949706211686,0.07534071058034897,0.002025547670200467,0.002025547670200467,,,,
383,,,,,0.00028268329333513975,0.07774373143911362,0.0020849343854933977,0.0020849343854933977,,,,
384,,,,,0.0002643004700075835,0.07192924618721008,0.001930381404235959,0.001930381404235959,,,,
385,,,,,0.00027181406039744616,0.0777188315987587,0.0020788779947906733,0.0020788779947906733,,,,
386,,,,,0.0002885260328184813,0.07415808737277985,0.001998215215280652,0.001998215215280652,,,,
387,,,,,0.0002868411538656801,0.07032553851604462,0.0019015592988580465,0.0019015592988580465,,,,
388,,,,,0.00026517946389503777,0.07985750585794449,0.0021290271542966366,0.0021290271542966366,,,,
389,,,,,0.00027502464945428073,0.07141538709402084,0.0019228970631957054,0.0019228970631957054,,,,
390,0.00014156792894937098,0.35704153776168823,0.008996821939945221,0.008996821939945221,0.00027709323330782354,0.0761231929063797,0.0020416267216205597,0.0020416267216205597,63.818350239860834,66.20689655172414,108.38277808370044,8.625069677302267
391,,,,,0.00029887916753068566,0.07881229370832443,0.0021197469905018806,0.0021197469905018806,,,,
392,,,,,0.00028591896989382803,0.073603555560112,0.0019830483943223953,0.0019830483943223953,,,,
393,,,,,0.0002780465583782643,0.07388332486152649,0.001986106624826789,0.001986106624826789,,,,
394,,,,,0.00027641147607937455,0.07574612647294998,0.0020318590104579926,0.0020318590104579926,,,,
395,,,,,0.0002701384655665606,0.07580318301916122,0.002030148869380355,0.002030148869380355,,,,
396,,,,,0.00025674764765426517,0.07232066243886948,0.0019363904139027,0.0019363904139027,,,,
397,,,,,0.0002803869138006121,0.07434971630573273,0.001998936291784048,0.001998936291784048,,,,
398,,,,,0.00027632078854367137,0.08107396215200424,0.002165009267628193,0.002165009267628193,,,,
399,,,,,0.000270395161351189,0.06559578329324722,0.0017750922124832869,0.0017750922124832869,,,,
400,0.00014267633378040045,0.3618085980415344,0.009116553701460361,0.009116553701460361,0.000264908914687112,0.06798413395881653,0.0018320580711588264,0.0018320580711588264,63.77867022050191,66.20689655172414,117.43615776431719,6.555255889892578
401,,,,,0.0002648808585945517,0.0687323808670044,0.0018507498316466808,0.0018507498316466808,,,,
402,,,,,0.00026320843608118594,0.06372390687465668,0.00172470195684582,0.00172470195684582,,,,
403,,,,,0.00026149043696932495,0.07015839964151382,0.001884705270640552,0.001884705270640552,,,,
404,,,,,0.00028362477314658463,0.07485857605934143,0.0020132767967879772,0.0020132767967879772,,,,
405,,,,,0.00026788050308823586,0.06839325278997421,0.0018437717808410525,0.0018437717808410525,,,,
406,,,,,0.0002716089366003871,0.07349419593811035,0.001973159611225128,0.001973159611225128,,,,
407,,,,,0.0002456366491969675,0.06156696006655693,0.0016619922826066613,0.0016619922826066613,,,,
408,,,,,0.00025731953792274,0.06415440887212753,0.0017325200606137514,0.0017325200606137514,,,,
409,,,,,0.00026150423218496144,0.07219171524047852,0.0019355451222509146,0.0019355451222509146,,,,
410,0.00014011531311552972,0.3570377230644226,0.00899600051343441,0.00899600051343441,0.0002684522478375584,0.0685272142291069,0.001847406500019133,0.001847406500019133,63.72428071507863,65.86206896551724,108.57335834251101,8.42061288016183
411,,,,,0.00025732527137733996,0.07184681296348572,0.0019248329335823655,0.0019248329335823655,,,,
412,,,,,0.00026247091591358185,0.06844618171453476,0.0018423899309709668,0.0018423899309709668,,,,
413,,,,,0.0002788442652672529,0.06722680479288101,0.0018200923223048449,0.0018200923223048449,,,,
414,,,,,0.00025727602769620717,0.0678265243768692,0.001824301085434854,0.001824301085434854,,,,
415,,,,,0.0002590777294244617,0.0707245022058487,0.0018976513529196382,0.0018976513529196382,,,,
416,,,,,0.0002622252213768661,0.06828591972589493,0.0018382606795057654,0.0018382606795057654,,,,
417,,,,,0.00026362627977505326,0.06349191814661026,0.001719111343845725,0.001719111343845725,,,,
418,,,,,0.00025862528127618134,0.07080907374620438,0.0018995394930243492,0.0018995394930243492,,,,
419,,,,,0.00025922563509084284,0.07317423820495605,0.001958968583494425,0.001958968583494425,,,,
420,0.00014031000318937004,0.35182321071624756,0.008865734562277794,0.008865734562277794,0.0002851300814654678,0.07543469965457916,0.002028432209044695,0.002028432209044695,62.71882504317996,65.51724137931035,128.3999518171806,8.633520293654056
421,,,,,0.0002626383793540299,0.074349045753479,0.0019900454208254814,0.0019900454208254814,,,,
422,,,,,0.0002769210550468415,0.06753086298704147,0.001826732070185244,0.001826732070185244,,,,
423,,,,,0.000254256185144186,0.06409471482038498,0.001729496056213975,0.001729496056213975,,,,
424,,,,,0.00027426116866990924,0.06802120804786682,0.001837660907767713,0.001837660907767713,,,,
425,,,,,0.00027202832279726863,0.06603363156318665,0.0017868549330160022,0.0017868549330160022,,,,
426,,,,,0.00026586608146317303,0.06401998549699783,0.0017334326403215528,0.0017334326403215528,,,,
427,,,,,0.0002479525574017316,0.060297463089227676,0.0016314126551151276,0.0016314126551151276,,,,
428,,,,,0.0002613276883494109,0.07364493608474731,0.001971787540242076,0.001971787540242076,,,,
429,,,,,0.0002561318688094616,0.05864100903272629,0.0015940910670906305,0.0015940910670906305,,,,
430,0.00013941644283477217,0.3568188548088074,0.008990179747343063,0.008990179747343063,0.00028124821255914867,0.07023141533136368,0.001896409667097032,0.001896409667097032,65.79802516118133,67.93103448275862,119.49005368942731,6.588440486363003
431,,,,,0.0002605485497042537,0.0665779560804367,0.0017947230953723192,0.0017947230953723192,,,,
432,,,,,0.00025246545556001365,0.06417813897132874,0.0017306864028796554,0.0017306864028796554,,,,
433,,,,,0.00024539136211387813,0.06477068364620209,0.0017419628566130996,0.0017419628566130996,,,,
434,,,,,0.0002558854757808149,0.06732024997472763,0.0018109491793438792,0.0018109491793438792,,,,
435,,,,,0.00024267224944196641,0.06206135079264641,0.0016728701302781701,0.0016728701302781701,,,,
436,,,,,0.00026481752865947783,0.07062267512083054,0.001897975686006248,0.001897975686006248,,,,
437,,,,,0.0002617992868181318,0.06658641993999481,0.0017955601215362549,0.0017955601215362549,,,,
438,,,,,0.00024799094535410404,0.06707034260034561,0.0018007539911195636,0.0018007539911195636,,,,
439,,,,,0.00027095014229416847,0.07119355350732803,0.0019153140019625425,0.0019153140019625425,,,,
440,0.00013916890020482242,0.3620583415031433,0.009121043607592583,0.009121043607592583,0.0002608853974379599,0.07027364522218704,0.0018872837536036968,0.0018872837536036968,66.73272829329906,68.9655172413793,122.4506556305066,6.216701748134853
441,,,,,0.00026604041340760887,0.06568343192338943,0.001775106182321906,0.001775106182321906,,,,
442,,,,,0.0002610891533549875,0.06277265399694443,0.0016998606733977795,0.0016998606733977795,,,,
443,,,,,0.00026421196525916457,0.06881247460842133,0.0018524178303778172,0.0018524178303778172,,,,
444,,,,,0.00026125245494768023,0.06440867483615875,0.0017408430576324463,0.0017408430576324463,,,,
445,,,,,0.00024483041488565505,0.06476033478975296,0.0017414236208423972,0.0017414236208423972,,,,
446,,,,,0.00026232542586512864,0.06437506526708603,0.0017405393300577998,0.0017405393300577998,,,,
447,,,,,0.00027168093947693706,0.06611835956573486,0.0017887994181364775,0.0017887994181364775,,,,
448,,,,,0.000257539504673332,0.062205418944358826,0.001683905371464789,0.001683905371464789,,,,
449,,,,,0.0002720362972468138,0.06428371369838715,0.0017431109445169568,0.0017431109445169568,,,,
450,0.00013786644558422267,0.36270108819007874,0.009136460721492767,0.009136460721492767,0.0002658172743394971,0.06531582772731781,0.0017658041324466467,0.0017658041324466467,63.093718658657515,65.51724137931035,125.21761426211454,6.609388078962054
451,,,,,0.0002477585803717375,0.0618617869913578,0.0016704240115359426,0.0016704240115359426,,,,
452,,,,,0.00026107774465344846,0.06446477025747299,0.0017421578522771597,0.0017421578522771597,,,,
453,,,,,0.0002663427439983934,0.06281343847513199,0.0017035076161846519,0.0017035076161846519,,,,
454,,,,,0.00024664305965416133,0.05976579338312149,0.0016174663323909044,0.0016174663323909044,,,,
455,,,,,0.0002422980178380385,0.060993365943431854,0.0016459831967949867,0.0016459831967949867,,,,
456,,,,,0.00029147270834073424,0.06472918391227722,0.001763966167345643,0.001763966167345643,,,,
457,,,,,0.00027008409961126745,0.07285146415233612,0.0019563287496566772,0.0019563287496566772,,,,
458,,,,,0.0002498837420716882,0.059841338545084,0.0016209754394367337,0.0016209754394367337,,,,
459,,,,,0.0002553010417614132,0.07244200259447098,0.0019387006759643555,0.0019387006759643555,,,,
460,0.0001399508910253644,0.35915762186050415,0.009048916399478912,0.009048916399478912,0.000248201860813424,0.06044646352529526,0.0016352623933926225,0.0016352623933926225,62.202522724799955,64.82758620689654,121.97398127753304,6.697345733642578
461,,,,,0.00024780878447927535,0.0671214610338211,0.001801940961740911,0.001801940961740911,,,,
462,,,,,0.00026142309070564806,0.06943885236978531,0.0018666827818378806,0.0018666827818378806,,,,
463,,,,,0.0002491440100129694,0.06576434522867203,0.0017686807550489902,0.0017686807550489902,,,,
464,,,,,0.00026468170108273625,0.06247938051819801,0.0016943252412602305,0.0016943252412602305,,,,
465,,,,,0.0002454662462696433,0.0585029162466526,0.00158530636690557,0.00158530636690557,,,,
466,,,,,0.0002689664834178984,0.06471419334411621,0.0017523380229249597,0.0017523380229249597,,,,
467,,,,,0.00025023703346960247,0.06958185136318207,0.0018646646058186889,0.0018646646058186889,,,,
468,,,,,0.0002628486545290798,0.06965451687574387,0.0018727872520685196,0.0018727872520685196,,,,
469,,,,,0.0002397464995738119,0.06609218567609787,0.0017721778713166714,0.0017721778713166714,,,,
470,0.00013924637460149825,0.36017295718193054,0.009073946624994278,0.009073946624994278,0.000265302398474887,0.06625602394342422,0.00178905192296952,0.00178905192296952,61.201395232972054,62.758620689655174,134.7566079295154,6.212984697534404
471,,,,,0.00025602069217711687,0.06475882977247238,0.0017469811718910933,0.0017469811718910933,,,,
472,,,,,0.0002735364541877061,0.073188416659832,0.0019664785359054804,0.0019664785359054804,,,,
473,,,,,0.00024759257212281227,0.06099652871489525,0.0016487095272168517,0.0016487095272168517,,,,
474,,,,,0.000258995481999591,0.0641595795750618,0.0017334871226921678,0.0017334871226921678,,,,
475,,,,,0.0002542843867558986,0.0569421723484993,0.0015506965573877096,0.0015506965573877096,,,,
476,,,,,0.00026411880389787257,0.060513440519571304,0.0016448955284431577,0.0016448955284431577,,,,
477,,,,,0.00025261176051571965,0.06196698918938637,0.0016754806274548173,0.0016754806274548173,,,,
478,,,,,0.0002636886783875525,0.06621544808149338,0.0017872302560135722,0.0017872302560135722,,,,
479,,,,,0.00026052838074974716,0.06736239790916443,0.0018143241759389639,0.0018143241759389639,,,,
480,0.00013934724847786129,0.35776397585868835,0.009013773873448372,0.009013773873448372,0.00024284995743073523,0.05909363180398941,0.001598765724338591,0.001598765724338591,62.14378172872513,64.13793103448275,125.63954088656388,6.46960179151687
481,,,,,0.00024621994816698134,0.05605471879243851,0.0015244779642671347,0.0015244779642671347,,,,
482,,,,,0.00025691185146570206,0.0625736266374588,0.0016927964752539992,0.0016927964752539992,,,,
483,,,,,0.0002744662342593074,0.06513609737157822,0.0017656354466453195,0.0017656354466453195,,,,
484,,,,,0.000240357214352116,0.060338880866765976,0.0016286508180201054,0.0016286508180201054,,,,
485,,,,,0.0002409514709142968,0.06539499759674072,0.001755350735038519,0.001755350735038519,,,,
486,,,,,0.0002681181358639151,0.06555770337581635,0.001773001509718597,0.001773001509718597,,,,
487,,,,,0.00027698464691638947,0.06598731130361557,0.0017881753155961633,0.0017881753155961633,,,,
488,,,,,0.000249233387876302,0.060621898621320724,0.0016401639441028237,0.0016401639441028237,,,,
489,,,,,0.0002522782306186855,0.06226590648293495,0.0016827868530526757,0.0016827868530526757,,,,
490,0.0001383218914270401,0.358684241771698,0.009036267176270485,0.009036267176270485,0.00023979434627108276,0.06149572506546974,0.0016572903841733932,0.0016572903841733932,63.91589278514148,66.20689655172413,130.30983273678413,8.879528380276865
491,,,,,0.00026226742193102837,0.06316357851028442,0.001710223499685526,0.001710223499685526,,,,
492,,,,,0.00024007109459489584,0.058999739587306976,0.0015950289089232683,0.0015950289089232683,,,,
493,,,,,0.0002540447167120874,0.05780123919248581,0.0015720532974228263,0.0015720532974228263,,,,
494,,,,,0.0002557025582063943,0.06315088272094727,0.001706623355858028,0.001706623355858028,,,,
495,,,,,0.0002455041976645589,0.06615236401557922,0.001776561257429421,0.001776561257429421,,,,
496,,,,,0.0002692379930522293,0.06478391587734222,0.0017542168498039246,0.0017542168498039246,,,,
497,,,,,0.0002759549533948302,0.06131001189351082,0.001670727739110589,0.001670727739110589,,,,
498,,,,,0.00024900201242417097,0.06517843902111053,0.0017539621330797672,0.0017539621330797672,,,,
499,,,,,0.000244585273321718,0.06058068573474884,0.001636809785850346,0.001636809785850346,,,,
500,0.0001398741005687043,0.36197301745414734,0.009119261987507343,0.009119261987507343,0.0002603785542305559,0.06637158244848251,0.0017894789343699813,0.0017894789343699813,60.58330987591326,63.103448275862064,143.8766089620044,6.440985052435248
1,,,,,0.0020557111129164696,0.5732916593551636,0.015360146760940552,0.015360146760940552,,,,
2,,,,,0.0010451714042574167,0.4977574348449707,0.012966522015631199,0.012966522015631199,,,,
3,,,,,0.0010535430628806353,0.4157487154006958,0.010920489206910133,0.010920489206910133,,,,
4,,,,,0.0009400942944921553,0.3745366334915161,0.00983346439898014,0.00983346439898014,,,,
5,,,,,0.0009093747357837856,0.33977416157722473,0.008949040435254574,0.008949040435254574,,,,
6,,,,,0.0008508379105478525,0.3381926715373993,0.008880236186087132,0.008880236186087132,,,,
7,,,,,0.0008294442668557167,0.32651010155677795,0.008577474392950535,0.008577474392950535,,,,
8,,,,,0.0008034068741835654,0.31407812237739563,0.008253657259047031,0.008253657259047031,,,,
9,,,,,0.0008511539781466126,0.30983230471611023,0.008171385154128075,0.008171385154128075,,,,
10,0.00040764446021057665,0.3558432459831238,0.00909990444779396,0.00909990444779396,0.0007368946680799127,0.2911202013492584,0.007646453101187944,0.007646453101187944,43.00930093009301,49.09090909090909,93.99357466264205,8.219113801655016
